Month,Day,Hour,DOW/星期,气温℃,湿度%,气压hPa,降水量mm/h,经向风m/s,纬向风m/s,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
5,3,19,3,28.37111816,16.30005389,959.9179688,7.87E-05,2.258218288,1.721803665,2.839746063,232.6758881,0.843333333,0.031181757,0.841306519
5,3,20,3,27.58324585,18.18526874,960.6214063,7.87E-05,2.134921789,2.322733879,3.154834975,222.5874023,0.016076389,1.13E-05,0.016075652
5,3,21,3,26.47088013,20.16211909,961.2748438,7.87E-05,2.3482337,2.720818281,3.594030276,220.7962036,0.016076389,1.13E-05,0.016075652
5,3,22,3,25.60497437,21.9868961,961.456875,7.87E-05,2.421050072,2.587559938,3.543578683,223.0959167,0.016076389,1.13E-05,0.016075652
5,3,23,3,23.34017334,24.59319492,961.6633594,7.87E-05,1.824223638,1.977614641,2.690492808,222.6895752,0.016076389,1.13E-05,0.016075652
5,4,0,4,22.225,26.67170873,961.9860156,7.87E-05,1.383751392,2.217085123,2.613471706,211.9695587,0.016076389,1.13E-05,0.016075652
5,4,1,4,21.45510254,29.69061082,961.8952344,7.87E-05,-0.120823205,2.135383368,2.138798815,176.7615662,0.016076389,1.13E-05,0.016075652
5,4,2,4,17.56417236,35.57061789,962.59,7.87E-05,-1.166609764,-0.057884693,1.168044939,87.15943909,0.016076389,1.13E-05,0.016075652
5,4,3,4,17.06633911,36.83313653,962.3417969,7.87E-05,-1.342396736,-0.2570678,1.366789249,79.15916443,0.016076389,1.13E-05,0.016075652
5,4,4,4,17.13399658,37.47954477,962.9289844,7.87E-05,-0.814142585,-0.559927523,0.988102717,55.48171234,0.016076389,1.13E-05,0.016075652
5,4,5,4,17.69191895,34.86114061,963.640625,7.87E-05,-0.640589476,-0.604159176,0.880547095,46.67640686,5.227638889,1.198750277,5.149720121
5,4,6,4,18.9789978,31.46653635,964.2609375,7.87E-05,-0.867973208,-0.878282487,1.234810762,44.66174316,130.619375,475.0281017,55.53986239
5,4,7,4,22.25057373,26.69513878,964.4592969,7.87E-05,-0.167506158,-0.636558115,0.65822834,14.74279785,350.0011806,721.7985035,86.09848139
5,4,8,4,24.40834961,22.7916741,964.3766406,7.87E-05,0.347346067,-0.475690305,0.589008113,323.8633118,572.5429514,843.6977732,101.3401024
5,4,9,4,26.39077148,19.0725778,964.4592969,7.87E-05,0.915582061,-0.462730706,1.025870468,296.8117981,768.6960417,874.356931,136.0591994
5,4,10,4,27.72756348,15.7357325,964.1533594,7.87E-05,1.781561255,-0.153672934,1.788176691,274.9299927,919.9801389,891.2660492,162.8364846
5,4,11,4,28.97667847,13.43038485,963.8389063,7.87E-05,2.699360609,0.168344468,2.70460488,266.4313965,1017.89125,902.8945587,180.1667513
5,4,12,4,29.97167358,10.99957546,963.483125,7.87E-05,3.208405495,0.189474225,3.21399538,266.6203003,1048.068611,904.9791043,185.5081442
5,4,13,4,31.06057129,9.098513028,962.6313281,7.87E-05,3.497437477,0.191446334,3.502673351,266.8668213,1009.569306,899.4985059,178.6937671
5,4,14,4,32.35524902,6.938543114,962.3417969,7.87E-05,3.607108831,-0.075915456,3.607907604,271.205658,905.056875,885.0833585,160.1950669
5,4,15,4,32.54998169,6.732850294,961.7377344,7.87E-05,3.482472181,0.617140353,3.536732208,259.9507446,744.0776389,859.7002792,131.7017421
5,4,16,4,32.52581177,6.47630598,961.4132813,7.87E-05,3.58008194,0.75124383,3.658053306,258.1490173,540.4629167,795.4512348,107.1481637
5,4,17,4,32.16744385,6.547824643,961.5208594,7.87E-05,3.485822439,1.223423243,3.694282408,250.6604004,313.7684028,599.9640394,103.6160113
5,4,18,4,31.20144043,6.808018547,961.6370313,7.87E-05,2.366996288,1.539524317,2.823615865,236.9595184,98.95298611,275.7735492,59.74673831
5,4,19,4,28.26821289,9.175555991,962.1416406,7.87E-05,1.754534245,1.884925365,2.575137676,222.9481354,1.0253125,0.04611371,1.022315109
5,4,20,4,27.27666626,10.08932524,962.8786719,7.87E-05,1.76659596,1.860414743,2.565541717,223.51828,0.016076389,1.13E-05,0.016075652
5,4,21,4,26.687677,10.31151206,963.458125,7.87E-05,2.344883442,1.655033588,2.870124481,234.7853088,0.016076389,1.13E-05,0.016075652
5,4,22,4,24.55404053,12.28004891,963.5825,7.87E-05,2.653347969,1.425705433,3.012124072,241.7498169,0.016076389,1.13E-05,0.016075652
5,4,23,4,24.36760864,12.06997654,964.1701563,7.87E-05,1.98861897,1.510224462,2.497074955,232.7857361,0.016076389,1.13E-05,0.016075652
5,5,0,5,23.78206787,13.07354191,964.5346094,7.87E-05,-0.362278819,0.62953651,0.726334743,150.0809021,0.016076389,1.13E-05,0.016075652
5,5,1,5,20.44008789,16.23523977,964.6507813,7.87E-05,-1.817936897,0.20130688,1.829048666,96.3188324,0.016076389,1.13E-05,0.016075652
5,5,2,5,17.53447876,22.37983851,964.8821875,7.87E-05,-1.443580151,-0.281296611,1.470731598,78.97349548,0.016076389,1.13E-05,0.016075652
5,5,3,5,17.39568481,21.74760853,965.3128906,7.87E-05,-1.370763779,-0.899130523,1.639337987,56.73776245,0.016076389,1.13E-05,0.016075652
5,5,4,5,17.53310547,21.04899623,965.6772656,7.87E-05,-1.870873928,-1.462308884,2.374556069,51.98817444,0.016076389,1.13E-05,0.016075652
5,5,5,5,16.94341431,22.11734276,966.0829688,7.87E-05,-2.243220568,-1.736150265,2.836592367,52.26176453,5.6578125,1.404843764,5.566497655
5,5,6,5,18.90166626,21.31794994,966.9607031,7.87E-05,-2.32899189,-1.774183989,2.927786203,52.70050812,131.3969792,459.9763218,57.44482829
5,5,7,5,22.48739014,16.8437809,967.3496094,7.87E-05,-1.840049744,-1.010977268,2.099489961,61.21432495,350.0342361,709.6744501,88.85055626
5,5,8,5,26.15529785,14.12418968,967.6477344,7.87E-05,-1.813916445,0.191728085,1.824020978,96.03367615,572.7414931,840.7832768,101.3752443
5,5,9,5,28.6894165,11.72784364,967.7389844,7.87E-05,-1.592786789,1.41866219,2.132972612,131.6907959,769.1758333,872.6270513,136.1441225
5,5,10,5,29.97374878,11.29394663,967.5238281,7.87E-05,-0.717426419,2.075374842,2.195878275,160.9304962,920.5261111,890.0128662,162.9331217
5,5,11,5,31.19039307,10.44588673,966.8114063,7.87E-05,0.516432047,2.205252409,2.264915064,193.1801758,1013.424167,897.3986241,179.3760775
5,5,12,5,32.33178101,9.556058743,966.2155469,7.87E-05,1.221589684,1.813929319,2.186920422,213.9582672,1042.211806,898.462525,184.4714896
5,5,13,5,33.38753662,8.738389641,965.2384375,7.87E-05,1.71499896,1.409083366,2.219625502,230.5926819,1003.580139,892.6243102,177.6336846
5,5,14,5,34.09737549,7.576962422,964.6339844,7.87E-05,1.326570392,0.04494673,1.327331614,268.0594482,900.5070833,878.8453794,159.3897537
5,5,15,5,34.42537842,7.190199544,963.9964063,7.87E-05,1.531841159,0.19708094,1.544466974,262.6688232,741.0995833,853.9774945,131.1746263
5,5,16,5,34.6380249,7.199139931,963.50625,7.87E-05,2.012518883,0.226099133,2.025179763,263.5899048,539.0566319,782.1776564,111.2903771
5,5,17,5,34.14089355,7.531737569,963.3002344,7.87E-05,2.308698416,-0.095918238,2.310690088,272.3790588,313.9338889,589.6914501,105.9423664
5,5,18,5,33.44072876,7.852185195,963.6215625,7.87E-05,1.455674291,-0.284113884,1.483141375,281.0439758,100.2269097,270.1966519,61.07197257
5,5,19,5,29.99306641,9.864963168,963.9264844,7.87E-05,1.417925954,0.235114485,1.437286621,260.5851135,1.190763889,0.062227483,1.186719102
5,5,20,5,28.203302,11.94862273,964.3471875,7.87E-05,0.721479416,1.13383317,1.343915996,212.4693604,0.016076389,1.13E-05,0.016075652
5,5,21,5,27.16204224,12.49758426,964.5945313,7.87E-05,0.908434451,1.846328259,2.057712611,206.1982117,0.016076389,1.13E-05,0.016075652
5,5,22,5,26.14769897,11.77751846,964.6771094,7.87E-05,1.945286512,1.427959323,2.413132289,233.7190552,0.016076389,1.13E-05,0.016075652
5,5,23,5,25.11956177,12.62725318,964.9407813,7.87E-05,2.440482616,0.571500123,2.506505095,256.8202515,0.016076389,1.13E-05,0.016075652
5,6,0,6,25.45720825,13.65298134,964.9739063,7.87E-05,1.904410958,0.703068018,2.030045747,249.7369232,0.016076389,1.13E-05,0.016075651
5,6,1,6,24.33999023,13.71055103,964.6189844,7.87E-05,0.145872474,1.285403967,1.293654566,186.4744415,0.016076389,1.13E-05,0.016075651
5,6,2,6,22.89064941,18.36004219,964.7510938,7.87E-05,-1.630758524,0.563329935,1.725315617,109.0569839,0.016076389,1.13E-05,0.016075651
5,6,3,6,21.37914429,20.55174149,965.1467969,7.87E-05,-2.115679979,0.29061529,2.135546539,97.8213501,0.016076389,1.13E-05,0.016075651
5,6,4,6,19.50377808,22.33170879,965.1136719,7.87E-05,-2.163926601,-0.028584778,2.164115391,89.24318695,0.016076389,1.13E-05,0.016075651
5,6,5,6,19.15300903,22.63464717,965.7403906,7.87E-05,-1.878691673,0.017618954,1.878774289,90.537323,6.203784722,1.689878669,6.093942609
5,6,6,6,20.99315796,20.1153809,966.26,7.87E-05,-2.182688951,-0.066054881,2.183688235,88.2665863,133.8455903,463.1454183,58.14597752
5,6,7,6,24.85787354,16.07376047,966.7546094,7.87E-05,-1.604848385,0.559385717,1.699544268,109.216507,351.4405556,705.6104339,90.08288763
5,6,8,6,27.31188354,13.83979054,966.9442969,7.87E-05,-1.133998752,1.445426583,1.837174781,141.8843079,571.7819097,836.2699233,101.205398
5,6,9,6,29.87984619,11.48289367,966.8285938,7.87E-05,-0.641259551,1.603195429,1.726687405,158.1991577,765.4036806,866.1535805,135.4764515
5,6,10,6,31.52666626,10.89623594,966.5404688,7.87E-05,0.118398786,1.63587594,1.640154982,184.1396484,914.3715278,882.3504538,161.8437604
5,6,11,6,32.74471436,10.14754643,965.8229688,7.87E-05,0.967849076,1.867176294,2.103111777,207.3999176,1005.333889,888.7659921,177.9440983
5,6,12,6,34.15331421,9.425769679,965.1385938,7.87E-05,1.775530457,2.198772669,2.826147493,218.9212189,1032.301667,888.5247192,182.717395
5,6,13,6,35.13173828,8.052247985,964.4874219,7.87E-05,2.61894989,2.071430683,3.339120184,231.6581421,992.445625,881.2523999,175.6628756
5,6,14,6,35.97689209,7.336742699,963.5720313,7.87E-05,2.008498192,0.775754333,2.153104682,248.8816528,888.9258333,865.8350748,157.3398725
5,6,15,6,36.3442627,6.904818838,962.81375,7.87E-05,2.191656113,0.680811346,2.294964184,252.7432251,730.5276389,839.6156623,129.3033921
5,6,16,6,36.43746338,6.643417016,962.1975,7.87E-05,2.467956543,0.578261614,2.534797032,256.8130493,530.7346875,742.6996769,122.9976874
5,6,17,6,35.94237671,6.360605655,961.8847656,7.87E-05,2.530944824,0.316816181,2.550696806,262.8649902,308.9870139,553.2511749,112.5267363
5,6,18,6,35.49355469,6.369944109,961.8929688,7.87E-05,1.598403454,-0.233120739,1.615313864,278.2978516,99.383125,246.4011066,63.01207116
5,6,19,6,31.75454102,9.73846491,961.8107813,7.87E-05,1.679707646,-0.641065776,1.797882951,290.8895264,1.339652778,0.078800067,1.334530773
5,6,20,6,29.96959839,11.33800653,962.5514063,7.87E-05,1.584554911,-0.454278767,1.648388141,285.9971313,0.016076389,1.13E-05,0.016075651
5,6,21,6,28.17363892,12.96432633,962.5927344,7.87E-05,1.833158135,0.593475044,1.926831953,252.0609131,0.016076389,1.13E-05,0.016075651
5,6,22,6,26.900354,12.9594048,962.5682031,7.87E-05,2.264919281,1.338650942,2.630940078,239.4153442,0.016076389,1.13E-05,0.016075651
5,6,23,6,25.55870972,13.83859061,962.6916406,7.87E-05,2.676130772,1.692503691,3.166424585,237.6889343,0.016076389,1.13E-05,0.016075651
5,7,0,7,25.43166504,14.84704393,962.4116406,7.87E-05,2.232978344,1.555583,2.721402351,235.1373749,0.016076389,1.14E-05,0.016075651
5,7,1,7,26.83681641,13.37087233,962.2469531,7.87E-05,0.920272708,1.463739038,1.728997926,212.1581421,0.016076389,1.14E-05,0.016075651
5,7,2,7,24.04515991,16.11269638,962.2632813,7.87E-05,-0.57983458,0.802800417,0.990301293,144.1607361,0.016076389,1.14E-05,0.016075651
5,7,3,7,20.96209106,19.906267,962.1729688,7.87E-05,-0.985015512,1.051004529,1.440439543,136.8563538,0.016076389,1.14E-05,0.016075651
5,7,4,7,20.60097656,20.73256858,962.5269531,7.87E-05,-1.591446638,0.691517115,1.73519403,113.4859695,0.016076389,1.14E-05,0.016075651
5,7,5,7,20.78118286,19.412628,963.0125,7.87E-05,-2.112106323,0.285825878,2.131358617,97.70687103,6.633958333,1.933287543,6.508294643
5,7,6,7,23.08330688,17.06014994,963.3338281,7.87E-05,-2.043087006,0.077345699,2.04455053,92.16802979,133.7132292,440.6419935,60.53541221
5,7,7,7,26.60964355,13.50974772,963.5725,7.87E-05,-1.537616014,0.622211516,1.658737526,112.0312042,349.4882639,683.5914578,94.70222392
5,7,8,7,29.07955322,11.34166121,963.4653906,7.87E-05,-0.847423792,1.462330341,1.690129318,149.907608,568.4068056,828.3417361,100.6080046
5,7,9,7,31.15172729,9.904017635,963.25125,7.87E-05,-0.117026031,2.18384099,2.186974294,176.9326172,760.7215278,858.7432417,134.6477104
5,7,10,7,32.43535767,9.199187426,962.3209375,7.87E-05,0.68641144,2.898026466,2.97820719,193.3252258,908.3988889,874.9430928,160.7866033
5,7,11,7,33.69411621,8.806628921,961.8847656,7.87E-05,1.751853943,3.238637924,3.68208743,208.4099731,996.9291667,879.930563,176.4564625
5,7,12,7,35.400354,7.7423232,960.7484375,7.87E-05,2.89815402,3.313578129,4.402169549,221.1739044,1021.448333,877.8524316,180.796355
5,7,13,7,36.65358887,6.773329901,959.4972656,7.87E-05,4.005588531,3.555584192,5.356017031,228.4059448,977.8863889,866.9281046,173.0858908
5,7,14,7,37.74596558,7.021181895,958.6409375,7.87E-05,4.473757744,2.907886982,5.335758151,236.9766235,880.9844444,856.4638317,155.9342467
5,7,15,7,37.62856445,6.529390705,957.46375,7.87E-05,5.178245544,3.101717234,6.036130939,239.0788116,727.715,834.2798802,128.805555
5,7,16,7,37.20598755,7.671876931,957.1782813,7.87E-05,5.859726906,3.031566381,6.597483925,242.644928,528.3356944,726.7392199,127.8690523
5,7,17,7,36.37670288,8.979343463,956.8311719,7.87E-05,6.017197609,2.912676334,6.68508418,244.1702881,306.9851389,533.2540046,116.3780067
5,7,18,7,35.35201416,9.766472232,956.7321875,7.87E-05,4.427968502,2.75969696,5.217550418,238.0670929,99.383125,231.5909095,64.58502359
5,7,19,7,32.74471436,11.69353981,957.0380469,7.87E-05,3.350687742,2.829847813,4.385789209,229.8169861,1.521666667,0.101716177,1.515055115
5,7,20,7,31.63161621,12.52385244,957.6579688,7.87E-05,2.731301546,3.360063553,4.330131085,219.1066895,0.016076389,1.14E-05,0.016075651
5,7,21,7,30.82167969,13.30957259,958.0051563,7.87E-05,2.649104118,4.048893452,4.838521552,213.1958618,0.016076389,1.14E-05,0.016075651
5,7,22,7,29.8749939,13.765419,958.1785156,7.87E-05,3.192323208,3.825199842,4.982276718,219.8467102,0.016076389,1.14E-05,0.016075651
5,7,23,7,27.97960815,16.84107554,958.4925781,7.87E-05,3.238336086,2.848160267,4.312636956,228.6679382,0.016076389,1.14E-05,0.016075651
5,8,0,1,26.96181641,19.46063926,958.6250781,7.87E-05,2.188752413,2.078755617,3.0185861,226.4765015,0.016076389,1.14E-05,0.016075651
5,8,1,1,25.55388794,22.5772158,958.2198438,7.87E-05,0.92138952,1.986911535,2.190154355,204.87854,0.016076389,1.14E-05,0.016075651
5,8,2,1,23.20690308,25.93542183,958.3686719,7.87E-05,1.532511234,1.774487257,2.344652577,220.8150635,0.016076389,1.14E-05,0.016075651
5,8,3,1,22.85061035,27.27464822,958.3024219,7.87E-05,1.482701302,2.054808617,2.533898499,215.813324,0.016076389,1.14E-05,0.016075651
5,8,4,1,22.69939575,27.45378763,958.7902344,7.87E-05,1.057641029,1.913943529,2.186729151,208.924942,0.016076389,1.14E-05,0.016075651
5,8,5,1,22.54403076,27.0418987,958.9472656,7.87E-05,0.820429325,1.766598701,1.94781294,204.9107056,7.295729167,2.339348533,7.143671512
5,8,6,1,23.73858032,25.28768842,959.3688281,7.87E-05,0.309821039,1.419789076,1.453199951,192.309906,137.0387153,453.4131535,60.57254831
5,8,7,1,26.52816162,24.23564474,959.6415625,7.87E-05,1.80814147,1.654752016,2.451036477,227.5362701,353.1280903,692.3220125,93.51760806
5,8,8,1,27.71581421,21.30058332,959.6415625,7.87E-05,2.704944849,2.306111813,3.554557403,229.5506134,571.815,830.3918615,101.211255
5,8,9,1,29.13341675,15.83156405,959.6084375,7.87E-05,3.037979364,2.728706598,4.083522783,228.0698853,762.8227083,859.0649765,135.0196194
5,8,10,1,30.06350098,14.24841506,959.245,7.87E-05,3.468847036,3.110169172,4.658975428,228.1205902,909.7390278,874.6432319,161.0238079
5,8,11,1,31.36303101,13.66030046,958.6994531,7.87E-05,3.972307682,3.571079254,5.341519948,228.0446625,1003.762153,884.5970702,177.665901
5,8,12,1,32.37529907,12.88113241,958.1122656,7.87E-05,4.774628162,3.880418777,6.152619278,230.8986664,1029.406319,883.3992764,182.2049185
5,8,13,1,33.34060059,11.69016354,957.1869531,7.87E-05,5.819074631,3.828580618,6.965605437,236.6576233,989.3020833,875.6859879,175.1064688
5,8,14,1,34.13604126,11.65299507,956.21125,7.87E-05,5.803215981,2.730678797,6.413573295,244.8008728,886.1959722,859.9398849,156.8566871
5,8,15,1,33.96962891,11.07921822,955.7732813,7.87E-05,6.003572464,3.220043659,6.812603283,241.7929077,729.154375,833.8896638,129.0603244
5,8,16,1,33.62438354,10.39785108,955.2927344,7.87E-05,6.401606083,3.45078063,7.272444389,241.6731567,531.5453472,732.1783566,126.6142832
5,8,17,1,33.3371521,9.8582424,955.3835156,7.87E-05,6.69890213,3.22032547,7.432750896,244.3252716,311.9154167,548.6521217,114.5474038
5,8,18,1,32.28688965,9.932881978,955.4992188,7.87E-05,5.665400982,2.482756376,6.185535345,246.3354492,103.1056597,248.6072147,65.10480848
5,8,19,1,29.52562866,11.1934784,956.3332813,7.87E-05,4.696451187,1.820127487,5.036816239,248.815979,1.802916667,0.142859403,1.793630805
5,8,20,1,28.92971191,11.40492563,957.18375,7.87E-05,4.263796806,1.827452421,4.638916421,246.8001404,0.016076389,1.14E-05,0.016075651
5,8,21,1,27.94506226,11.77916008,957.6380469,7.87E-05,3.770833969,2.019028902,4.277343396,241.8339233,0.016076389,1.14E-05,0.016075651
5,8,22,1,27.34227905,12.78632473,958.0260156,7.87E-05,3.806795597,2.284136772,4.439478969,239.0355835,0.016076389,1.14E-05,0.016075651
5,8,23,1,25.86528931,14.97885964,958.3895313,7.87E-05,3.792500257,2.418521881,4.498033603,237.4738617,0.016076389,1.14E-05,0.016075651
5,9,0,2,25.17550049,17.01602061,958.7367188,7.87E-05,3.275414467,2.403590202,4.062706707,233.7277374,0.016076389,1.14E-05,0.01607565
5,9,1,2,22.7739502,18.28303068,958.8601563,7.87E-05,3.232752085,2.061570168,3.8341567,237.4737854,0.016076389,1.14E-05,0.01607565
5,9,2,2,20.19634399,25.72988138,959.2485938,7.87E-05,2.39402318,1.470500469,2.809576234,238.440155,0.016076389,1.14E-05,0.01607565
5,9,3,2,19.33321533,26.54451903,959.4632813,7.87E-05,1.412565231,1.859006166,2.334790025,217.2293701,0.016076389,1.14E-05,0.01607565
5,9,4,2,19.08464966,27.71773505,959.884375,7.87E-05,1.383974791,1.511633158,2.04949287,222.475647,0.016076389,1.14E-05,0.01607565
5,9,5,2,19.40227661,27.38458992,960.7353125,7.87E-05,1.277207136,1.293010712,1.817452824,224.6477051,7.907881944,2.749679184,7.729152797
5,9,6,2,20.06585083,27.47757796,961.6020313,7.87E-05,1.562888622,1.607421398,2.241968866,224.1952209,138.6766319,449.8016295,61.68389366
5,9,7,2,22.09380493,25.70888706,962.3453906,7.87E-05,2.024803638,1.71645093,2.654436582,229.7116394,353.7236806,684.8808865,95.3837781
5,9,8,2,23.27871094,26.13266071,962.7089063,7.87E-05,1.697353363,1.451342821,2.233249745,229.4674988,572.1293403,828.0214427,101.2668932
5,9,9,2,24.50432739,24.12528365,963.1632031,7.87E-05,1.513525367,1.973106861,2.486746815,217.4909973,764.6591667,859.1443535,135.3446725
5,9,10,2,26.13665161,22.01592228,963.121875,7.87E-05,2.249507189,2.656020403,3.480621636,220.2628174,913.1472222,876.3780309,161.6270583
5,9,11,2,27.45345459,17.79238367,962.7996875,7.87E-05,3.127547979,2.9053514,4.268796449,227.1092987,1008.924028,887.8239616,178.5795529
5,9,12,2,28.60933838,14.73479888,962.6426563,7.87E-05,4.016533852,2.936905146,4.975736731,233.8255768,1036.967222,888.6336498,183.5431983
5,9,13,2,29.36196289,12.3259171,961.9655469,7.87E-05,4.546127796,2.853794813,5.367627295,237.8817902,998.9972917,882.9413193,176.8225206
5,9,14,2,30.24096069,9.78135084,961.0901563,7.87E-05,4.248607635,1.978459597,4.686679978,245.0299072,897.9095833,869.7499497,158.9299963
5,9,15,2,30.44329224,9.217202982,960.99125,7.87E-05,4.38820982,1.530508995,4.647455563,250.7723694,740.9011111,845.3171241,131.1394967
5,9,16,2,30.39769897,9.228812984,960.9549219,7.87E-05,4.420373917,1.237791538,4.590406676,254.3567047,541.3397917,762.7443401,118.0129827
5,9,17,2,30.08629761,8.890056474,961.0878906,7.87E-05,4.439583778,0.94479239,4.539001739,257.9860535,318.7648958,574.1052776,110.9536542
5,9,18,2,29.41719971,8.845263529,961.2535156,7.87E-05,3.775524616,0.410350561,3.797759038,263.7970276,106.5469444,263.4229799,65.61018669
5,9,19,2,26.96456299,11.51222802,961.5026563,7.87E-05,2.30378437,0.026352584,2.303935087,269.344635,2.051076389,0.184980241,2.039052673
5,9,20,2,25.99511108,12.73772611,962.3408594,7.87E-05,1.902400732,0.18412137,1.911289937,264.4719238,0.016076389,1.14E-05,0.01607565
