date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_hourly,temperature_2m,total_evaporation_hourly,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2022-06-02T04:00:00,290.8462067,100161.9766,3333112,306.0085144,-0.000270218,0,-2.0493927,2.060546875,0.216995239
2022-06-02T05:00:00,290.2397919,100122.5742,3355714,306.8309326,-0.00028262,0,-2.379943848,2.249069214,0.216781616
2022-06-02T06:00:00,289.7890625,100074.8672,3187120,307.4028625,-0.000278611,0,-2.563049316,2.314346313,0.216567993
2022-06-02T07:00:00,287.6558075,100057.2891,2758132,308.2313995,-0.000267477,0,-2.580673218,3.583511353,0.216384888
2022-06-02T08:00:00,287.4120941,100012.7383,2203208,308.101059,-0.000231497,4.26E-07,-2.762832642,3.679321289,0.2162323
2022-06-02T09:00:00,288.0560913,99979.80859,1575238,307.5329437,-0.00018174,0,-2.768203735,3.906417847,0.216125488
2022-06-02T10:00:00,289.5487823,100022.4844,850636,306.5195618,-0.000117816,0,-2.485198975,3.98085022,0.216049194
2022-06-02T11:00:00,291.2142029,100054.5781,235034,304.8772278,-5.26E-05,0,-2.203689575,3.719192505,0.216003418
2022-06-02T12:00:00,292.6553497,100089.9766,2000,303.3260345,-2.14E-05,0,-2.115737915,3.738433838,0.2159729
2022-06-02T13:00:00,293.3669281,100156.5352,0,302.464447,-1.91E-05,0,-2.102401733,4.11869812,0.215942383
2022-06-02T14:00:00,293.8565674,100240.0547,0,301.5467987,-1.82E-05,0,-2.000335693,4.697540283,0.215927124
2022-06-02T15:00:00,294.1495209,100285.957,0,300.6520538,-1.81E-05,0,-1.808990479,4.720901489,0.215911865
2022-06-02T16:00:00,294.2102814,100298.9219,0,299.6993256,-1.68E-05,0,-1.857070923,4.40284729,0.215896606
2022-06-02T17:00:00,294.2355652,100274.6953,0,298.7578735,-1.51E-05,0,-2.002502441,3.977111816,0.215881348
2022-06-02T18:00:00,294.3069,100258.125,0,297.9188843,-1.33E-05,0,-2.253616333,3.497013092,0.215881348
2022-06-02T19:00:00,294.9282684,100203.5664,0,297.8372955,-1.00E-05,0,-2.888015747,3.129058838,0.215866089
2022-06-02T20:00:00,295.1209412,100232.8555,0,297.1940765,-8.72E-06,0,-3.064254761,2.761199951,0.215866089
2022-06-02T21:00:00,295.3014832,100285.9531,0,296.6358795,-7.34E-06,0,-3.27444458,2.355457306,0.215866089
2022-06-02T22:00:00,295.4602661,100287.8711,149128,296.6691437,-8.03E-06,1.94E-07,-3.729766846,2.012052536,0.215881348
2022-06-02T23:00:00,295.3079224,100303.75,630388,297.5582581,-2.35E-05,1.94E-07,-4.387527466,2.385476112,0.21585083
2022-06-03T00:00:00,295.0489502,100327.9609,1212720,298.478363,-4.80E-05,1.79E-07,-4.394958496,2.584544182,0.215835571
2022-06-03T01:00:00,294.4418335,100333.9844,1848615.75,299.7479858,-8.48E-05,5.22E-07,-4.309051514,3.017412186,0.215774536
2022-06-03T02:00:00,293.3632965,100309.9492,2583184.25,301.2641296,-0.000133269,0,-4.23008728,3.207315445,0.215698242
2022-06-03T03:00:00,292.5857239,100266.9336,3057036,302.6988068,-0.000176202,0,-4.349121094,3.0291605,0.215591431
2022-06-03T04:00:00,291.9178009,100216.9219,3342307,304.013916,-0.000211131,0,-4.575592041,2.833791733,0.21546936
2022-06-03T05:00:00,291.2570953,100148.6094,3375017,305.1110687,-0.00023231,0,-4.76890564,2.81537056,0.215332031
2022-06-03T06:00:00,290.5527649,100076.3164,3190266,305.8981476,-0.000238028,0,-4.901809692,2.902959824,0.215194702
2022-06-03T07:00:00,289.0495605,100065.1172,2815504,306.2469025,-0.000232169,0,-4.777267456,3.783946991,0.215072632
2022-06-03T08:00:00,289.2129059,100036.5664,2224842,306.0423279,-0.000199626,0,-4.577178955,3.596144676,0.21496582
2022-06-03T09:00:00,289.4869537,100004.6797,1522052,305.5677338,-0.000156363,0,-4.431045532,3.375946045,0.214889526
2022-06-03T10:00:00,290.3621826,100033.8281,803910,304.7499542,-0.000103528,0,-4.037078857,3.567914963,0.21484375
2022-06-03T11:00:00,291.3951263,100040.4453,231288,303.5345154,-5.31E-05,0,-3.504486084,3.687729836,0.214813232
2022-06-03T12:00:00,292.2388763,100075.793,2158,302.3424683,-2.75E-05,0,-3.172164917,4.18952179,0.214782715
2022-06-03T13:00:00,293.1150055,100149.1953,0,301.4021149,-2.42E-05,0,-3.065139771,4.685699463,0.214767456
2022-06-03T14:00:00,293.9766998,100208.3086,0,300.464798,-2.11E-05,0,-3.148635864,4.912857056,0.214736938
2022-06-03T15:00:00,294.5033112,100226.3438,0,299.479599,-1.86E-05,8.58E-07,-3.322097778,4.729553223,0.214736938
2022-06-03T16:00:00,294.8673706,100227.7656,0,298.7297974,-1.62E-05,0,-3.370727539,4.060791016,0.214736938
2022-06-03T17:00:00,295.0321655,100172.7773,0,298.1717377,-1.36E-05,1.89E-06,-3.638076782,3.318466187,0.214736938
2022-06-03T18:00:00,295.0905762,100129.3047,0,297.8148041,-1.26E-05,5.38E-06,-4.009475708,2.738174438,0.214782715
2022-06-03T19:00:00,295.2339783,100163.9883,0,297.8338013,-1.25E-05,2.18E-05,-4.037780762,2.470993042,0.214935303
2022-06-03T20:00:00,295.1993866,100147.8438,0,297.7963409,-1.56E-05,4.51E-05,-4.253311157,1.647506714,0.215301514
2022-06-03T21:00:00,295.1423798,100143.9531,0,297.7213593,-2.11E-05,0.000112996,-4.563934326,1.54006958,0.216171265
2022-06-03T22:00:00,295.119339,100155.9805,35612,297.5510254,-3.85E-05,0.000275388,-4.714584351,1.716644287,0.218322754
2022-06-03T23:00:00,295.1644287,100162.2539,172712,297.5707092,-9.45E-05,0.000300139,-4.746459961,1.822540283,0.220977783
2022-06-04T00:00:00,295.2693024,100190.2148,277832,297.5880585,-0.000120614,0.000509039,-4.570068359,1.776931763,0.226425171
2022-06-04T01:00:00,295.3720703,100161.7148,440570.75,297.6512756,-0.000149787,0.000533626,-4.367431641,1.577282906,0.232192993
2022-06-04T02:00:00,295.7454529,100121.7461,754510.25,297.8902588,-0.000177434,0.001272594,-4.108840942,1.380176544,0.247772217
2022-06-04T03:00:00,295.7147827,100074.6289,717721,298.1864319,-0.000189112,0.000498893,-3.546478271,1.315307617,0.252639771
2022-06-04T04:00:00,295.5562744,100053.2969,1103939,299.2700653,-0.000246033,0.000175808,-2.802505493,0.798751831,0.253372192
2022-06-04T05:00:00,295.8164215,99964.57422,995113,299.8415985,-0.00013088,0.000461292,-3.200958252,-0.212417603,0.257171631
2022-06-04T06:00:00,296.1113129,99929.03516,1116538,300.2215576,-0.000238973,0.000774473,-3.29095459,-1.116043091,0.26449585
2022-06-04T07:00:00,296.5806122,99904.11328,1407624,302.1184387,-0.000334932,0.000253156,-2.773712158,-1.042221069,0.26499939
2022-06-04T08:00:00,296.8304749,99801.35938,1253268,301.2852783,-0.000180107,0.001036884,-3.599029541,-1.588363647,0.276763916
2022-06-04T09:00:00,296.9226685,99853.24219,905958,300.6175385,-0.000168379,0.000814065,-3.421722412,-0.64440918,0.285369873
2022-06-04T10:00:00,297.052002,99855.875,314634,299.7026825,-0.000106573,0.001697436,-2.508758545,-0.120941162,0.307434082
2022-06-04T11:00:00,296.8916779,99858.4375,94968,299.158432,-8.17E-05,0.000856303,-2.394393921,-0.535614014,0.318252563
2022-06-04T12:00:00,297.1197205,99876.69141,1464,298.4411163,-4.28E-05,0.001005031,-2.336868286,-0.089935303,0.331573486
2022-06-04T13:00:00,297.0049744,99928.82422,0,298.2669525,-3.47E-05,0.001077324,-2.167877197,0.297134399,0.346069336
2022-06-04T14:00:00,296.9792023,99942.75781,0,298.1747589,-3.21E-05,0.000729069,-1.899887085,0.717453003,0.355484009
2022-06-04T15:00:00,297.0056763,99891.40625,0,297.9125977,-1.85E-05,0.000638664,-1.614135742,0.830856323,0.363632202
2022-06-04T16:00:00,296.9860077,99860.80469,0,297.7195435,-1.46E-05,0.000641927,-1.177536011,0.462249756,0.371643066
2022-06-04T17:00:00,296.9330139,99811.82031,0,297.4600372,-9.50E-06,0.000800863,-0.45401001,-0.230561256,0.38168335
2022-06-04T18:00:00,296.661026,99782.85156,0,297.640686,-2.51E-06,0.000502169,-0.055923462,-1.20088768,0.387145996
2022-06-04T19:00:00,296.8103027,99791.69531,0,297.5201263,-5.75E-06,0.000202119,-0.999954224,-2.708806992,0.388031006
2022-06-04T20:00:00,296.6963043,99833.50781,0,297.2967377,-1.61E-05,0.000154901,-0.376998901,-3.686523438,0.388122559
2022-06-04T21:00:00,296.4922791,99847.14844,0,297.0033722,-2.01E-05,9.82E-05,0.312225342,-3.966964722,0.387390137
2022-06-04T22:00:00,296.2455597,99895.11719,30204,296.7301636,-2.90E-05,0.000224411,0.701980591,-3.788467407,0.388381958
2022-06-04T23:00:00,296.0061493,99937.98828,149736,296.7274017,-6.10E-05,0.0006599,0.58114624,-3.566223145,0.394989014
2022-06-05T00:00:00,294.8123474,99923.01563,170740,296.8100128,-0.000119722,0.000716284,-0.505462646,-3.753814697,0.401184082
2022-06-05T01:00:00,294.4906006,99861.84766,548438.5,297.188446,-0.000200433,0.000229521,-1.244949341,-3.504425049,0.40020752
2022-06-05T02:00:00,293.8434906,99842.26172,1261107,298.9613037,-0.000315737,8.61E-06,-0.95741272,-3.685913086,0.396209717
2022-06-05T03:00:00,293.7066345,99839.85547,2494890.5,300.9254608,-0.000303948,5.56E-05,-0.64680481,-4.204620361,0.391586304
2022-06-05T04:00:00,293.4794464,99826.05469,2663967,302.0642853,-0.000371564,9.17E-05,-1.610733032,-4.277145386,0.387084961
2022-06-05T05:00:00,293.4483185,99797.14453,3003160,302.8696442,-0.000413933,6.05E-05,-2.233718872,-3.298629761,0.382400513
2022-06-05T06:00:00,293.0277405,99760.49609,2950655,303.53862,-0.000417557,2.47E-05,-2.236526489,-2.450088501,0.377655029
2022-06-05T07:00:00,292.4837494,99779.83203,2644222,303.1208191,-0.000381788,0,-2.209243774,-2.433837891,0.373138428
2022-06-05T08:00:00,292.1121826,99742.34375,2070262,303.2895203,-0.000327212,0,-1.811416626,-2.013809204,0.369247437
2022-06-05T09:00:00,291.7604523,99750.28906,1456548,303.2334137,-0.000250755,0,-1.473205566,-1.634109497,0.366165161
2022-06-05T10:00:00,291.7072906,99754.59375,810604,302.8301697,-0.000157647,0,-1.292816162,-1.185348511,0.363998413
2022-06-05T11:00:00,292.1740417,99787.97656,236838,301.728302,-6.05E-05,0,-1.828903198,-0.349914551,0.362716675
2022-06-05T12:00:00,292.5582275,99837.74219,2788,300.3070831,-2.03E-05,0,-2.232345581,0.14289856,0.361831665
2022-06-05T13:00:00,293.0556335,99882.28516,0,299.2539063,-1.96E-05,8.52E-07,-2.423843384,0.862609863,0.36100769
2022-06-05T14:00:00,293.579071,99927.96484,0,298.4668732,-1.90E-05,5.68E-14,-1.974243164,1.730606079,0.360214233
2022-06-05T15:00:00,294.0444183,99934.06641,0,297.8162384,-1.63E-05,7.45E-09,-1.092544556,2.350784302,0.359481812
2022-06-05T16:00:00,294.3487549,99934.8125,0,297.3717499,-1.39E-05,0,-0.212356567,2.639877319,0.358779907
2022-06-05T17:00:00,294.4602051,99901.32422,0,297.045929,-1.28E-05,0,0.282974243,2.737304688,0.358123779
2022-06-05T18:00:00,294.4894104,99887.69531,0,296.7774963,-1.22E-05,0,0.558181763,2.618240356,0.35748291
2022-06-05T19:00:00,294.5996704,99930.21875,0,296.2683105,-1.03E-05,0,-1.448257446,3.46925354,0.356872559
2022-06-05T20:00:00,294.4050598,99919.32422,0,296.0761414,-1.48E-05,0,-0.616668701,4.197982788,0.356246948
2022-06-05T21:00:00,294.156601,99910.10547,0,295.9040527,-1.71E-05,0,0.273864746,4.640106201,0.355651855
2022-06-05T22:00:00,293.9919434,99917.39844,156676,296.3531647,-2.79E-05,0,1.254608154,4.582641602,0.35496521
2022-06-05T23:00:00,294.0840302,99927.14844,658288,297.7877655,-6.98E-05,0,2.32043457,4.52897644,0.353942871
2022-06-06T00:00:00,294.1462402,99906.56641,1329176,299.7249756,-0.000142709,0,3.394714355,4.06211853,0.352294922
2022-06-06T01:00:00,294.0234222,99843.08203,1900880.75,301.6903534,-0.000224828,0,4.362243652,3.037643433,0.349975586
2022-06-06T02:00:00,293.6961365,99808,2454429.75,303.5063629,-0.000314107,0,4.947311401,1.086990356,0.346984863
2022-06-06T03:00:00,293.2535095,99798.47656,3062136.5,305.0256348,-0.00041522,0,4.053817749,-0.823562622,0.34324646
2022-06-06T04:00:00,292.1105347,99794.30469,3309790,306.1683655,-0.000485849,0,2.821304321,-2.011627197,0.339004517
2022-06-06T05:00:00,290.2048187,99786.51172,3265463,306.9329834,-0.000516805,0,1.830047607,-2.917678833,0.334625244
2022-06-06T06:00:00,288.223114,99758.55859,2804422,307.1889801,-0.000477912,0,1.073638916,-3.757492065,0.330657959
2022-06-06T07:00:00,286.5958252,99766.33984,2449716,307.594635,-0.000459581,0,1.164657593,-4.653182983,0.326965332
2022-06-06T08:00:00,284.0017242,99748.16797,2290996,307.4093781,-0.000453217,0,1.125656128,-5.514648438,0.323486328
2022-06-06T09:00:00,282.5349579,99796.48047,1603536,306.7336731,-0.000381198,0,0.966033936,-5.732421875,0.320678711
2022-06-06T10:00:00,283.1249237,99838.93359,891820,305.3414154,-0.000270983,0,0.420272827,-5.318405151,0.318756104
2022-06-06T11:00:00,284.5608063,99961.33203,266574,303.4165649,-0.000142641,0,0.217636108,-5.000259399,0.317733765
2022-06-06T12:00:00,285.9456635,100066.8594,3282,301.5639191,-7.12E-05,0,-1.704772949,-4.990631104,0.317214966
2022-06-06T13:00:00,286.7955475,100248.8008,2,299.4870758,-6.63E-05,0,-5.506057739,-4.563552856,0.316757202
2022-06-06T14:00:00,286.5434875,100395.9688,0,298.2770081,-8.14E-05,0,-5.221130371,-4.021530151,0.31628418
2022-06-06T15:00:00,285.7955933,100464.4805,0,297.3539124,-7.68E-05,0,-4.614089966,-3.660232544,0.315826416
2022-06-06T16:00:00,285.195816,100479.4258,0,296.4966125,-7.03E-05,0,-4.765029907,-3.625061035,0.315414429
2022-06-06T17:00:00,284.7827148,100460.0898,0,295.5813751,-6.90E-05,0,-4.534500122,-3.280578613,0.315002441
2022-06-06T18:00:00,284.7364807,100480.582,0,294.6606598,-6.21E-05,4.35E-07,-3.896499634,-2.623626709,0.314651489
2022-06-06T19:00:00,286.0158997,100560.5,0,294.2451324,-4.88E-05,0,-3.316055298,-2.817153931,0.314346313
2022-06-06T20:00:00,286.1574707,100593.2148,0,293.572113,-4.31E-05,0,-2.790924072,-2.73538208,0.314056396
2022-06-06T21:00:00,286.3719177,100659.6758,0,292.9846802,-3.77E-05,0,-2.637420654,-2.809005737,0.313812256
2022-06-06T22:00:00,286.6435394,100712.4258,164044,292.9594879,-4.83E-05,0,-2.710723877,-2.739074707,0.313476563
2022-06-06T23:00:00,286.3568878,100727.2773,722280,293.721405,-9.02E-05,0,-3.554031372,-2.758926392,0.312866211
2022-06-07T00:00:00,285.887619,100771.3945,1442172,294.8807526,-0.000151298,0,-3.697677612,-2.269332886,0.311798096
2022-06-07T01:00:00,285.4962921,100749.4453,2157556.75,296.246582,-0.000214763,0,-3.346328735,-1.770477295,0.310256958
2022-06-07T02:00:00,285.263443,100730.3789,2772505.75,297.67836,-0.000280815,0,-2.842147827,-1.430892944,0.308258057
2022-06-07T03:00:00,285.0089722,100711.2266,3218936.5,299.004715,-0.000341718,0,-2.523498535,-1.388366699,0.305801392
2022-06-07T04:00:00,284.7587738,100680.4023,3461420,300.1178894,-0.000384683,0,-2.394973755,-1.278320313,0.303070068
2022-06-07T05:00:00,284.5397339,100647.5469,3433785,300.9438171,-0.000398672,0,-2.36869812,-0.732910156,0.300262451
2022-06-07T06:00:00,284.4658661,100603.9414,3250762,301.4689484,-0.000390155,0,-2.146453857,-0.011119843,0.297561646
2022-06-07T07:00:00,283.980423,100605.1016,2608954,302.0749969,-0.000339576,0,-2.915100098,0.553848267,0.295227051
2022-06-07T08:00:00,284.0164185,100549.0898,2092446,301.9733124,-0.000288233,0,-2.741317749,1.392990112,0.293304443
2022-06-07T09:00:00,284.0924072,100542.2734,1526862,301.6469116,-0.000228433,0,-2.595993042,2.031738281,0.291824341
2022-06-07T10:00:00,284.3112183,100514.3594,876210,301.0046082,-0.000159001,0,-2.330413818,2.284591675,0.290802002
2022-06-07T11:00:00,285.044342,100547.7773,261658,299.8082581,-8.01E-05,0,-2.100845337,2.23928833,0.290283203
2022-06-07T12:00:00,285.8000793,100597.3828,3508,298.5739288,-3.78E-05,0,-2.421585083,2.222959518,0.290023804
2022-06-07T13:00:00,286.9694061,100653.0234,0,297.5898285,-3.44E-05,0,-3.190719604,1.97215271,0.289810181
2022-06-07T14:00:00,287.8112946,100709.2813,0,296.7236481,-3.38E-05,0,-3.790298462,2.035263062,0.289611816
2022-06-07T15:00:00,288.5287018,100738.1367,0,296.0711365,-3.38E-05,0,-3.638275146,2.73550415,0.289428711
2022-06-07T16:00:00,289.0671234,100722.7813,0,295.4824066,-3.17E-05,0,-3.402038574,3.381881714,0.289260864
2022-06-07T17:00:00,289.3656464,100682.9883,0,294.9385529,-3.03E-05,0,-3.135818481,3.748062134,0.289108276
2022-06-07T18:00:00,289.454361,100648.7422,0,294.3620148,-2.84E-05,4.35E-07,-2.961837769,3.81388855,0.288970947
2022-06-07T19:00:00,289.5803375,100637.1797,0,293.9272766,-2.61E-05,0,-3.512557983,3.406463623,0.288864136
2022-06-07T20:00:00,289.467865,100664.4375,0,293.661499,-2.61E-05,0,-3.845077515,2.758987427,0.288742065
2022-06-07T21:00:00,289.2408905,100694.0273,0,293.4507599,-2.56E-05,0,-4.02003479,2.388259888,0.288635254
2022-06-07T22:00:00,288.9109039,100741.0938,159284,293.7191315,-3.58E-05,0,-3.97845459,2.53364563,0.28843689
2022-06-07T23:00:00,288.0480347,100755.582,698280,294.6458893,-7.48E-05,0,-4.219940186,3.255905151,0.288009644
2022-06-08T00:00:00,287.3052063,100778.7656,1411944,296.0346222,-0.000131088,0,-4.040924072,3.906280518,0.287231445
2022-06-08T01:00:00,286.8652802,100711.4805,2100202.5,297.6252747,-0.000189184,0,-3.57951355,4.630187988,0.286102295
2022-06-08T02:00:00,286.8900299,100679.6328,2689557.5,299.2402344,-0.000245116,0,-3.122970581,5.004394531,0.284606934
2022-06-08T03:00:00,286.9589996,100626.582,3140658,300.7543945,-0.000296816,0,-3.056503296,4.896682739,0.282806396
2022-06-08T04:00:00,287.115799,100588.2383,3360948,301.9937134,-0.00033167,0,-3.210906982,4.578186035,0.280807495
2022-06-08T05:00:00,287.3512726,100512.4688,3387300,302.9491119,-0.000348309,0,-3.281326294,4.495229721,0.2787323
2022-06-08T06:00:00,287.8486786,100425.8594,3107344,303.5283203,-0.000332984,0,-3.176361084,4.828939438,0.276779175
2022-06-08T07:00:00,288.0364227,100340.4023,2705236,303.822052,-0.00030242,0,-2.30758667,5.314538956,0.275039673
2022-06-08T08:00:00,288.5533752,100305.207,2067460,303.8050842,-0.000251635,0,-1.929336548,5.142244339,0.273620605
2022-06-08T09:00:00,288.9916534,100315.8516,1282452,303.3612518,-0.000181896,0,-1.564605713,4.70339489,0.272598267
2022-06-08T10:00:00,289.5732727,100349.0742,658810,302.6133881,-0.000117042,0,-1.650390625,4.090324402,0.27192688
2022-06-08T11:00:00,290.1904755,100422.5547,177698,301.4460144,-5.62E-05,0,-1.76953125,3.233198166,0.271575928
2022-06-08T12:00:00,290.7202759,100456.1094,2946,300.3226471,-2.72E-05,0,-1.902709961,3.27199173,0.271377563
2022-06-08T13:00:00,291.0430756,100490.9414,0,299.4321747,-2.44E-05,0,-1.887786865,3.532655716,0.271209717
2022-06-08T14:00:00,291.2126312,100568.3164,0,298.7962799,-2.40E-05,0,-2.154418945,2.963781357,0.271057129
2022-06-08T15:00:00,291.4073639,100585.2344,0,298.1898193,-2.11E-05,0,-2.837631226,2.082061768,0.2709198
2022-06-08T16:00:00,291.6115723,100565.5469,0,297.6658325,-1.86E-05,0,-3.293289185,2.130399704,0.270797729
2022-06-08T17:00:00,291.7726593,100542.0625,0,297.123642,-1.82E-05,0,-3.107299805,2.344528198,0.270706177
2022-06-08T18:00:00,291.9064636,100525.8477,0,296.5799255,-1.63E-05,0,-2.746078491,2.844543457,0.270614624
2022-06-08T19:00:00,292.1174164,100526.6719,0,296.4609222,-1.51E-05,0,-1.471725464,2.84236145,0.27053833
2022-06-08T20:00:00,292.260498,100559.6172,0,295.8947449,-1.14E-05,8.52E-07,-1.920059204,2.46383667,0.270477295
2022-06-08T21:00:00,292.4202881,100577.0313,0,295.4637604,-1.01E-05,5.68E-14,-2.598831177,2.471496582,0.27041626
2022-06-08T22:00:00,292.5961914,100629.0039,157304,295.6221924,-1.66E-05,0,-2.859664917,2.524169922,0.270339966
2022-06-08T23:00:00,292.582901,100654.9727,686144,296.550766,-4.48E-05,0,-3.253356934,2.821914673,0.270095825
2022-06-09T00:00:00,292.6057434,100684.9688,1290100,297.8314514,-8.56E-05,0,-2.975692749,2.467529297,0.269622803
2022-06-09T01:00:00,292.5912018,100685.3672,1880893.75,299.4811401,-0.000136169,0,-2.637191772,2.102111816,0.268859863
2022-06-09T02:00:00,292.5756531,100666.8164,2461416.75,301.2054596,-0.000196982,0,-2.60055542,1.674804688,0.26776123
2022-06-09T03:00:00,292.4186707,100645.2227,3014718.5,302.8471985,-0.000264489,0,-2.873901367,1.398641586,0.266311646
2022-06-09T04:00:00,292.1884613,100593.707,3104118,303.9534912,-0.000292924,0,-3.145492554,1.34885788,0.26473999
2022-06-09T05:00:00,291.9204559,100518.3828,2860259,304.6683502,-0.000285825,0,-3.382598877,1.643622398,0.26322937
2022-06-09T06:00:00,291.6695251,100477.8125,2763224,305.1687927,-0.0002833,0,-3.43788147,1.869056702,0.261764526
2022-06-09T07:00:00,290.4184723,100473.1172,2550380,305.7384491,-0.000279265,4.35E-07,-4.062698364,1.71543026,0.260375977
2022-06-09T08:00:00,290.6829071,100387.4492,1837698,305.5933228,-0.0002184,0,-4.369949341,1.9209795,0.25932312
