Month,Day,Hour,DOW/星期,KW/电负荷,KWS/可再生,CHWTON/冷负荷,HTmmBTU/热负荷,Combined mmBTU/,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG
6,13,14,2,23005.88,8259.55,10996.63,3.21,213.67,39.05,6573,1643277,628,11050,2761692,1056,269,67178,26,17891,4472147,90182,8.008
6,13,15,2,22209.75,7264.8,11058.17,3.09,211.57,38.67,6346,1586411,606,11111,2777150,1062,259,64746,25,17716,4428307,90598,8.117
6,13,16,2,21657.6,5617.38,11214.05,3.36,211.83,38.72,6188,1546972,591,11268,2816297,1077,281,70291,27,17737,4433559,91792,8.71
6,13,17,2,21186.3,3645.82,11013.08,3.33,207.77,37.97,6053,1513308,578,11066,2765824,1057,278,69589,27,17398,4348721,90138,9.523
6,13,18,2,20800.25,1430.32,10675.08,3.09,202.17,36.95,5943,1485733,568,10726,2680938,1025,259,64753,25,16928,4231424,87397,10.517
6,13,19,2,20155.67,146.59,10085.74,3.31,193.11,35.3,5759,1439692,550,10134,2532932,968,277,69288,26,16170,4041912,82621,10.865
6,13,20,2,18309.47,50.57,9164.79,3.29,175.74,32.12,5231,1307820,500,9209,2301645,880,276,68872,26,14716,3678338,75076,9.914
6,13,21,2,19311.13,47.84,8334.16,3.4,169.3,30.94,5517,1379367,527,8374,2093040,800,285,71191,27,14177,3543598,68527,10.459
6,13,22,2,23245.47,47.65,8051.45,3.27,179.21,32.75,6642,1660392,635,8090,2022041,773,274,68508,26,15006,3750940,66643,12.6
6,13,23,2,22156.4,47.9,7307.78,3.28,166.58,30.45,6330,1582601,605,7343,1835277,702,275,68702,26,13948,3486579,60589,12
6,14,0,3,21808.5,48.06,7112.02,3.31,163.07,29.81,6231,1557751,595,7146,1786113,683,278,69364,27,13655,3413228,58990,11.816
6,14,1,3,21501.17,48.15,6732.93,3.57,157.74,28.83,6143,1535799,587,6765,1690908,646,299,74814,29,13208,3301521,55928,11.648
6,14,2,3,21254.88,48.21,6550.89,3.54,154.67,28.27,6073,1518206,580,6582,1645191,629,296,74070,28,12952,3237467,54448,11.515
6,14,3,3,21134.65,47.71,6423.66,3.42,152.62,27.9,6038,1509618,577,6455,1613237,617,287,71652,27,12780,3194508,53418,11.449
6,14,4,3,21385.2,47.37,6663.16,3.79,156.72,28.64,6110,1527515,584,6695,1673387,640,317,79350,30,13123,3280253,55358,11.586
6,14,5,3,22283.52,315.92,7422.7,4.11,169.22,30.93,6367,1591681,608,7458,1864138,713,344,86046,33,14169,3541865,61521,11.928
6,14,6,3,22110.72,395.56,8307.9,3.82,178.96,32.71,6317,1579338,604,8348,2086447,798,320,79941,31,14985,3745726,68586,11.79
6,14,7,3,21613.58,1911.81,8546.73,3.73,180.04,32.91,6175,1543827,590,8588,2146426,820,312,78003,30,15075,3768257,70449,10.698
6,14,8,3,21790.47,3949.18,9110.07,3.63,187.31,34.23,6226,1556463,595,9154,2287904,875,304,76067,29,15684,3920434,74973,9.686
6,14,9,3,22580.05,6065.05,9509.34,3.39,194.55,35.56,6451,1612861,616,9555,2388174,913,284,70969,27,16291,4072005,78242,8.966
6,14,10,3,22635.08,7530.41,9502.22,3.43,194.69,35.58,6467,1616792,618,9548,2386387,912,287,71693,27,16302,4074872,78191,8.201
6,14,11,3,21312,8221.5,9722.63,3.43,192.82,35.24,6089,1522286,582,9769,2441740,933,287,71789,27,16146,4035816,79827,7.108
6,14,12,3,21611.25,8704.83,10012.18,3.24,197.13,36.03,6175,1543661,590,10060,2514458,961,271,67797,26,16506,4125917,82172,7.008
6,14,13,3,21719.18,8637.54,10040.71,3.16,197.76,36.14,6205,1551370,593,10089,2521623,964,265,66175,25,16559,4139169,82411,7.102
6,14,14,3,21770.53,8204.92,10287.05,3.52,201.25,36.78,6220,1555038,594,10337,2583490,988,295,73638,28,16851,4212166,84386,7.365
6,14,15,3,21606.17,7306.71,10512.8,3.35,203.23,37.14,6173,1543299,590,10563,2640185,1009,280,70103,27,17017,4253586,86177,7.763
6,14,16,3,21487.45,5650.75,10552.77,3.26,203.21,37.14,6139,1534818,587,10604,2650224,1013,273,68242,26,17016,4253284,86485,8.599
6,14,17,3,20818,3611.36,10546.58,3.31,200.9,36.72,5948,1487001,568,10597,2648667,1012,277,69206,26,16822,4204873,86371,9.343
6,14,18,3,19722.25,1468.77,10235.6,3.22,193.34,35.34,5635,1408733,538,10285,2570569,983,269,67313,26,16189,4046614,83778,9.912
6,14,19,3,19270.05,148.64,9752,3.47,186.25,34.04,5506,1376433,526,9799,2449117,936,291,72710,28,15596,3898260,79866,10.384
6,14,20,3,18479.05,50.81,8947.56,3.51,173.93,31.79,5280,1319933,504,8991,2247090,859,294,73452,28,14564,3640474,73355,10.006
6,14,21,3,19740.55,48.2,8072.53,3.62,167.85,30.68,5640,1410040,539,8111,2027336,775,303,75723,29,14055,3513099,66475,10.694
6,14,22,3,22938.33,48.22,7908.61,3.42,176.59,32.28,6554,1638452,626,7947,1986170,759,286,71494,27,14787,3696116,65471,12.431
6,14,23,3,21713.35,48.17,7101.14,3.48,162.78,29.75,6204,1550954,593,7135,1783382,682,291,72765,28,13630,3407101,58894,11.761
6,15,0,4,21233.3,48.12,6526.4,3.52,154.28,28.2,6067,1516665,580,6558,1639041,627,294,73600,28,12919,3229306,54250,11.504
6,15,1,4,21237.65,133.87,6427.67,3.72,153.32,28.02,6068,1516976,580,6459,1614246,617,312,77938,30,12838,3209159,53460,11.461
6,15,2,4,21141.25,47.48,6295.22,3.67,151.35,27.66,6040,1510090,577,6326,1580981,604,308,76892,29,12674,3167963,52391,11.454
6,15,3,4,20740.6,47.38,5990.5,3.53,146.19,26.72,5926,1481472,566,6019,1504455,575,296,73907,28,12241,3059835,49915,11.238
6,15,4,4,20734.67,47.22,6190.78,3.79,148.83,27.2,5924,1481049,566,6221,1554753,594,317,79290,30,12462,3115092,51517,11.233
6,15,5,4,21425.95,57.33,6813.13,4.04,158.9,29.04,6122,1530426,585,6846,1711051,654,338,84461,32,13306,3325938,56562,11.601
6,15,6,4,19385.05,409.74,7700.69,4.23,162.78,29.75,5539,1384647,529,7738,1933952,739,354,88460,34,13630,3407059,63467,10.304
6,15,7,4,20064.88,1963.67,8050.41,4.09,169.16,30.92,5733,1433206,548,8089,2021779,773,343,85612,33,14165,3540597,66330,9.83
6,15,8,4,20773.75,4022.53,8408.14,3.96,175.74,32.12,5935,1483840,567,8449,2111619,807,331,82832,32,14715,3678291,69259,9.095
6,15,9,4,21584.28,6034.07,8826.1,3.89,183.45,33.53,6167,1541735,589,8869,2216586,847,325,81311,31,15361,3839632,72681,8.446
6,15,10,4,22138.63,7435,9255.46,3.34,189.94,34.72,6325,1581331,604,9300,2324417,889,279,69840,27,15905,3975588,76169,7.984
6,15,11,4,20735.95,8193.28,9721.28,3.79,191.2,34.95,5925,1481140,566,9768,2441403,933,318,79415,30,16010,4001958,79761,6.811
6,15,12,4,21446.45,8659.12,9970.33,3.58,196.4,35.9,6128,1531890,585,10018,2503949,957,299,74826,29,16445,4110666,81822,6.944
6,15,13,4,21278.63,8646.88,10187.15,3.58,198.43,36.27,6080,1519902,581,10236,2558401,978,300,74943,29,16616,4153247,83540,6.86
6,15,14,4,21555.38,8149.5,10378.78,3.82,201.92,36.9,6159,1539670,588,10429,2606526,996,320,80025,31,16908,4226221,85100,7.279
6,15,15,4,21483.3,7168.17,10589.27,3.46,203.84,37.25,6138,1534522,586,10640,2659391,1017,290,72411,28,17068,4266324,86777,7.774
6,15,16,4,20388.8,5553.81,10645.57,3.69,201.01,36.74,5825,1456343,557,10697,2673530,1022,309,77324,30,16832,4207197,87122,8.056
6,15,17,4,20507.7,3634.12,10685.02,3.87,202.06,36.93,5859,1464836,560,10736,2683437,1026,324,80964,31,16920,4229237,87449,9.162
6,15,18,4,19895.63,1498.11,10590.2,3.76,198.73,36.32,5684,1421117,543,10641,2659623,1017,315,78662,30,16640,4159402,86632,9.989
6,15,19,4,19404.75,154.5,9997.92,3.68,189.87,34.7,5544,1386054,530,10046,2510878,960,308,77021,29,15898,3973953,81846,10.453
6,15,20,4,17477.03,51.04,9147.21,3.73,173.13,31.64,4993,1248359,477,9191,2297230,878,312,78102,30,14497,3623692,74856,9.462
6,15,21,4,17201.48,47.98,8198.41,3.67,160.75,29.38,4915,1228677,470,8238,2058949,787,308,76871,29,13460,3364497,67239,9.313
6,15,22,4,21983.35,47.83,7947.38,3.36,173.74,31.75,6281,1570240,600,7986,1995904,763,281,70281,27,14548,3636425,65690,11.912
6,15,23,4,20902.63,47.92,7306.29,3.62,162.61,29.72,5972,1493045,571,7341,1834901,701,303,75687,29,13616,3403634,60457,11.324
6,16,0,5,20352.68,47.92,6487.68,3.9,151.19,27.63,5815,1453763,556,6519,1629315,623,326,81539,31,12660,3164618,53855,11.026
6,16,1,5,20115.65,47.79,6039.83,4.16,145.28,26.55,5747,1436833,549,6069,1516844,580,349,87148,33,12165,3040825,50250,10.897
6,16,2,5,20707.28,47.56,6101.27,3.9,147.78,27.01,5916,1479092,565,6131,1532274,586,327,81711,31,12374,3093076,50798,11.218
6,16,3,5,20671.4,47.81,5957.42,4.14,146.16,26.71,5906,1476529,564,5986,1496146,572,347,86608,33,12239,3059283,49644,11.199
6,16,4,5,20893.6,47.3,6207.44,4.05,149.83,27.38,5970,1492401,570,6237,1558938,596,339,84697,32,12546,3136035,51666,11.32
6,16,5,5,21279.25,57.36,6813.39,4.24,158.6,28.99,6080,1519947,581,6846,1711114,654,355,88644,34,13281,3319705,56550,11.525
6,16,6,5,21385.22,399.04,7722.34,4.1,169.74,31.02,6110,1527517,584,7760,1939388,741,343,85780,33,14213,3552685,63832,11.395
6,16,7,5,20875.3,1880.56,8086.85,4.4,172.67,31.56,5964,1491093,570,8126,2030930,776,368,92089,35,14459,3614113,66699,10.314
6,16,8,5,20943.33,3879.09,8610.42,4.36,179.15,32.74,5984,1495952,572,8652,2162420,827,365,91295,35,15001,3749668,70894,9.266
6,16,9,5,21957.35,5964.63,9264.54,4.39,190.48,34.81,6274,1568383,599,9309,2326697,889,367,91799,35,15950,3986879,76224,8.684
6,16,10,5,22531.63,7301.01,9812.67,4.04,198.68,36.31,6438,1609402,615,9860,2464354,942,339,84637,32,16636,4158393,80664,8.27
6,16,11,5,21533.13,8004.61,10257.38,3.83,200.39,36.63,6152,1538081,588,10307,2576037,985,321,80204,31,16780,4194322,84126,7.348
6,16,12,5,21815.35,8366.83,10671.13,3.84,206.33,37.71,6233,1558240,595,10723,2679946,1024,322,80432,31,17277,4318618,87463,7.303
6,16,13,5,22131.8,8018.96,11073,4,212.39,38.82,6323,1580843,604,11126,2780873,1063,335,83647,32,17784,4445363,90709,7.663
6,16,14,5,22198.2,7779.23,11361.7,3.92,216,39.48,6342,1585586,606,11416,2853377,1091,328,82019,31,18087,4520982,93025,7.83
6,16,15,5,22334.8,7045.8,11633.55,3.74,219.55,40.13,6381,1595343,610,11690,2921650,1117,313,78175,30,18384,4595168,95213,8.301
6,16,16,5,22256.15,5391.53,11814.65,3.63,221.35,40.46,6359,1589726,608,11872,2967131,1134,304,75959,29,18534,4632816,96654,9.158
6,16,17,5,22053.1,3473.45,11712.05,3.65,219.44,40.11,6301,1575222,602,11768,2941364,1124,305,76316,29,18375,4592902,95813,10.088
6,16,18,5,21585.05,1435.38,11425.47,3.62,214.37,39.18,6167,1541790,589,11480,2869394,1097,303,75671,29,17950,4486854,93476,10.941
6,16,19,5,20644.9,152.26,10961.93,3.97,205.96,37.64,5899,1474636,564,11015,2752978,1052,332,83088,32,17246,4310702,89677,11.127
6,16,20,5,19322.9,42.26,9995.4,3.84,189.72,34.67,5521,1380208,527,10044,2510245,960,322,80413,31,15886,3970865,81818,10.47
6,16,21,5,19664.88,132.48,9222.4,3.99,181.75,33.22,5619,1404634,537,9267,2316112,885,334,83434,32,15219,3804181,75667,10.607
6,16,22,5,23147.65,40.21,8880.74,3.84,189.39,34.62,6614,1653404,632,8924,2230309,853,321,80352,31,15859,3964065,73268,12.547
6,16,23,5,22992.05,40.21,8166.71,3.75,180.2,32.94,6569,1642290,628,8206,2050987,784,314,78511,30,15089,3771788,67541,12.464
6,17,0,6,22714.2,40.22,7527.63,3.93,171.77,31.39,6490,1622444,620,7564,1890490,723,329,82298,31,14383,3595231,62402,12.311
6,17,1,6,22414.33,40.25,7415.81,3.89,169.36,30.95,6404,1601024,612,7452,1862405,712,326,81382,31,14181,3544811,61478,12.148
6,17,2,6,22209.22,40.25,7306.86,3.78,167.24,30.57,6345,1586374,606,7342,1835044,701,316,79086,30,14004,3500504,60587,12.038
6,17,3,6,21968.5,40.54,7082.52,3.81,163.76,29.93,6277,1569179,600,7117,1778705,680,319,79735,30,13712,3427619,58769,11.908
6,17,4,6,22037.2,40.27,7316.65,3.82,166.81,30.49,6296,1574086,602,7352,1837503,702,320,79875,31,13968,3491464,60649,11.944
6,17,5,6,23129.22,49.95,8192.43,4.23,181.46,33.17,6608,1652088,631,8232,2057446,786,355,88611,34,15195,3798144,67760,12.534
6,17,6,6,23910.47,407.97,8910.27,4.1,192.61,35.2,6832,1707892,653,8953,2237725,855,343,85821,33,16128,4031437,73578,12.763
6,17,7,6,21533.6,1686.7,9205.28,3.74,187.68,34.3,6152,1538115,588,9250,2311815,884,313,78345,30,15716,3928276,75710,10.776
6,17,8,6,22369.9,3953.04,9837.6,3.74,198.12,36.21,6391,1597851,611,9885,2470615,944,313,78299,30,16590,4146764,80848,10
6,17,9,6,22727.35,6126.49,10211.85,3.68,203.77,37.24,6494,1623383,620,10261,2564604,980,308,77066,29,17063,4265053,83877,9.014
6,17,10,6,23094.95,7509.07,10534.2,3.45,208.66,38.14,6599,1649640,630,10585,2645559,1011,289,72175,28,17472,4367374,86491,8.463
6,17,11,6,21746.45,7896.77,10788.3,3.53,207.19,37.87,6213,1553318,594,10840,2709374,1036,295,73845,28,17349,4336537,88394,7.52
6,17,12,6,22237.45,4733.33,11091.75,3.68,212.66,38.87,6354,1588390,607,11145,2785582,1065,308,76995,29,17807,4450967,90869,9.505
6,17,13,6,22284.9,7386.91,11131.67,3.49,213.11,38.95,6367,1591779,608,11185,2795609,1069,292,73075,28,17845,4460463,91193,8.089
6,17,14,6,22185.58,7012.79,11562.88,3.66,218.12,39.87,6339,1584685,606,11619,2903900,1110,307,76689,29,18264,4565274,94633,8.239
6,17,15,6,22317.97,6025.33,11695.9,3.52,220.03,40.21,6377,1594142,609,11752,2937308,1123,295,73754,28,18424,4605204,95710,8.846
6,17,16,6,22239.35,5829.28,11749.55,3.81,220.69,40.34,6354,1588526,607,11806,2950782,1128,319,79806,31,18480,4619113,96131,8.91
6,17,17,6,21832.42,4514.35,11769.3,3.77,219.5,40.12,6238,1559460,596,11826,2955742,1130,316,78943,30,18380,4594145,96250,9.404
6,17,18,6,21288.65,1838.59,11385.55,3.53,212.8,38.89,6082,1520618,581,11440,2859367,1093,296,73868,28,17818,4453853,93128,10.562
6,17,19,6,20438.32,226.25,10804.38,3.52,202.91,37.09,5840,1459881,558,10856,2713411,1037,295,73645,28,16991,4246937,88397,10.976
6,17,20,6,18349.63,42.36,9804.28,3.71,183.97,33.62,5243,1310688,501,9851,2462248,941,310,77545,30,15405,3850481,80196,9.939
6,17,21,6,18630.9,40.18,9246.1,3.59,178.11,32.55,5323,1330779,509,9291,2322066,888,300,75032,29,14914,3727877,75757,10.095
6,17,22,6,24337.83,40.2,9496.82,3.68,200.69,36.68,6954,1738417,664,9543,2385031,912,309,77108,29,16805,4200556,78311,13.192
6,17,23,6,23881.92,40.22,9118.4,3.71,194.61,35.57,6823,1705852,652,9162,2289995,875,310,77553,30,16296,4073401,75240,12.942
6,18,0,7,23039.97,40.23,8551.21,3.7,184.93,33.8,6583,1645713,629,8592,2147552,821,309,77336,30,15485,3870600,70622,12.489
6,18,1,7,23050.4,40.27,8473.55,3.76,184.1,33.65,6586,1646458,629,8514,2128047,813,315,78779,30,15415,3853285,70001,12.496
6,18,2,7,22974.4,40.31,8354.57,3.94,182.58,33.37,6564,1641029,627,8395,2098166,802,330,82418,32,15289,3821614,69042,12.454
6,18,3,7,22757.33,40.25,8256.77,3.98,180.71,33.03,6502,1625524,621,8297,2073606,793,333,83199,32,15132,3782330,68239,12.336
